Data;Abertura;Máxima;Mínima;Fechamento;Trades;Volume Financeiro
26/07/1949;175.12;176.65;174.86;176.37;0;0
25/07/1949;174.53;175.99;174.28;175.12;0;0
22/07/1949;174.59;174.95;173.85;174.53;0;0
21/07/1949;175.49;175.49;174.15;174.59;0;0
20/07/1949;175.31;176.14;174.86;175.6;0;0
19/07/1949;174.04;175.6;173.93;175.31;0;0
18/07/1949;173.48;174.4;173.2;174.04;0;0
15/07/1949;173.59;173.89;172.64;173.48;0;0
14/07/1949;173.24;174.02;172.47;173.59;0;0
13/07/1949;171.78;173.34;171.59;173.24;0;0
12/07/1949;170.81;171.96;170.52;171.78;0;0
11/07/1949;170.92;171.41;170.1;170.81;0;0
08/07/1949;171.01;171.53;170.41;170.92;0;0
07/07/1949;170.68;171.27;169.95;171.01;0;0
06/07/1949;169.02;170.83;168.77;170.68;0;0
05/07/1949;168.08;169.48;167.9;169.02;0;0
01/07/1949;167.42;168.61;166.94;168.08;0;0
30/06/1949;166.76;167.96;166.72;167.42;0;0
29/06/1949;165.75;167.05;165.24;166.76;0;0
28/06/1949;166.52;166.52;164.65;165.75;0;0
27/06/1949;166.99;167.82;166.29;166.79;0;0
24/06/1949;166.77;167.49;166.39;166.99;0;0
23/06/1949;165.74;167.3;165.74;166.77;0;0
22/06/1949;165.71;165.97;165.09;165.64;0;0
21/06/1949;165.49;166.65;165.09;165.71;0;0
20/06/1949;163.78;165.68;163.46;165.49;0;0
17/06/1949;163.94;164.3;162.95;163.78;0;0
16/06/1949;164.58;165.03;163.5;163.94;0;0
15/06/1949;162.1;164.81;162.1;164.58;0;0
14/06/1949;161.6;162.51;160.62;161.86;0;0
13/06/1949;163.9;163.9;160.95;161.6;0;0
10/06/1949;165.53;165.53;164.14;164.61;0;0
09/06/1949;165.76;166.28;165.19;165.73;0;0
08/06/1949;165.29;166.39;164.96;165.76;0;0
07/06/1949;165.15;165.96;164.32;165.29;0;0
06/06/1949;167.24;167.35;164.27;165.15;0;0
03/06/1949;168.15;168.31;166.77;167.24;0;0
02/06/1949;167.98;168.98;167.59;168.15;0;0
01/06/1949;168.36;168.54;166.53;167.98;0;0
31/05/1949;171.53;171.6;168.14;168.36;0;0
27/05/1949;171.95;172.07;170.95;171.53;0;0
26/05/1949;171.84;172.79;171.51;171.95;0;0
25/05/1949;171.49;172.07;170.57;171.84;0;0
24/05/1949;172.32;172.43;171.06;171.49;0;0
23/05/1949;173.43;173.43;172.1;172.32;0;0
20/05/1949;174.14;174.18;172.86;173.49;0;0
19/05/1949;174.92;175.12;173.76;174.14;0;0
18/05/1949;175.32;175.61;174.39;174.92;0;0
17/05/1949;175.76;176.07;174.86;175.32;0;0
16/05/1949;175.2;176.26;175.17;175.76;0;0
13/05/1949;174.7;175.4;174.26;174.82;0;0
12/05/1949;174.4;175.17;174.14;174.7;0;0
11/05/1949;174.37;175.11;173.75;174.4;0;0
10/05/1949;175.17;175.32;173.97;174.37;0;0
09/05/1949;175.39;175.75;174.7;175.17;0;0
06/05/1949;176.24;176.24;174.74;175.5;0;0
05/05/1949;176.63;177.18;175.91;176.33;0;0
04/05/1949;175.09;177.04;175.09;176.63;0;0
03/05/1949;174.53;175.32;173.86;175;0;0
02/05/1949;174.16;175.06;173.93;174.53;0;0
29/04/1949;173.89;174.48;173.52;174.06;0;0
28/04/1949;174.56;174.65;173.58;173.89;0;0
27/04/1949;174.21;175.24;173.92;174.56;0;0
26/04/1949;173.64;174.6;173.02;174.21;0;0
25/04/1949;173.76;174.38;173.05;173.64;0;0
22/04/1949;173.24;173.77;172.64;173.42;0;0
21/04/1949;175.49;175.49;173.08;173.24;0;0
20/04/1949;176.73;176.79;175.38;175.69;0;0
19/04/1949;177.16;177.5;176.39;176.73;0;0
18/04/1949;177.07;177.71;176.47;177.16;0;0
14/04/1949;176.81;177.3;176.18;176.62;0;0
13/04/1949;176.99;177.69;172.26;176.81;0;0
12/04/1949;176.54;177.46;175.61;176.99;0;0
11/04/1949;176.75;177.14;175.94;176.54;0;0
08/04/1949;176.04;176.62;175.34;176.44;0;0
07/04/1949;176.71;176.94;175.43;176.04;0;0
06/04/1949;177.04;177.53;176.19;176.71;0;0
05/04/1949;176.59;177.67;175.94;177.04;0;0
04/04/1949;176.88;177.78;176.15;176.59;0;0
01/04/1949;177.04;177.04;175.86;176.28;0;0
31/03/1949;178.43;178.43;176.87;177.1;0;0
30/03/1949;178.39;179.19;177.69;178.45;0;0
29/03/1949;176.81;178.9;176.81;178.39;0;0
28/03/1949;175.82;176.72;175.35;175.99;0;0
25/03/1949;176.41;176.49;175.29;175.83;0;0
24/03/1949;176.2;177.37;176.13;176.41;0;0
23/03/1949;174.83;176.54;174.32;176.2;0;0
22/03/1949;175.61;175.85;174.34;174.83;0;0
21/03/1949;176.07;176.47;175.27;175.61;0;0
18/03/1949;176.33;176.78;175.73;176.29;0;0
17/03/1949;175.53;176.67;175.17;176.33;0;0
16/03/1949;176.02;176.08;174.87;175.53;0;0
15/03/1949;176.82;176.82;175.43;176.02;0;0
14/03/1949;176.96;177.66;176.35;176.98;0;0
11/03/1949;175.64;176.87;175.41;176.52;0;0
10/03/1949;175.76;176.2;175.03;175.64;0;0
09/03/1949;176.09;176.29;175.22;175.76;0;0
08/03/1949;175.55;176.62;175.3;176.09;0;0
07/03/1949;174.93;175.82;174.3;175.55;0;0
04/03/1949;173.76;174.06;172.59;173.66;0;0
03/03/1949;173.82;174.44;173.17;173.76;0;0
02/03/1949;174.18;174.34;173.15;173.82;0;0
01/03/1949;173.36;174.61;173.36;174.18;0;0
28/02/1949;171.63;173.38;171.63;173.06;0;0
25/02/1949;171.48;172.11;170.56;171.1;0;0
24/02/1949;172.76;172.76;171.19;171.48;0;0
23/02/1949;174.19;174.6;173.07;173.23;0;0
21/02/1949;174.53;174.67;173.63;174.19;0;0
18/02/1949;174.82;175.62;174.11;174.71;0;0
17/02/1949;173.45;175.55;173.45;174.82;0;0
16/02/1949;172.48;173.92;172.27;173.28;0;0
15/02/1949;172.16;172.86;171.27;172.48;0;0
14/02/1949;171.93;173.17;171.57;172.16;0;0
11/02/1949;172.41;172.69;171.03;171.93;0;0
10/02/1949;174.61;174.8;172.23;172.41;0;0
09/02/1949;173.71;175.2;173.57;174.61;0;0
08/02/1949;174.37;174.37;172.91;173.71;0;0
07/02/1949;175.6;176.76;173.79;174.43;0;0
04/02/1949;180.09;180.32;177.69;177.92;0;0
03/02/1949;180.27;180.88;179.57;180.09;0;0
02/02/1949;180.39;180.94;179.63;180.27;0;0
01/02/1949;179.12;180.55;178.92;180.39;0;0
31/01/1949;179.35;179.73;178.46;179.12;0;0
28/01/1949;179.48;179.48;177.88;178.82;0;0
27/01/1949;179.88;180.3;178.58;179.52;0;0
26/01/1949;179.65;181.31;178.96;179.88;0;0
25/01/1949;180.83;181.05;179.06;179.65;0;0
24/01/1949;181.54;182.28;180.51;180.83;0;0
21/01/1949;181.43;181.89;180.69;181;0;0
20/01/1949;181.12;181.85;180.44;181.43;0;0
19/01/1949;180.55;181.47;179.75;181.12;0;0
18/01/1949;180.14;181.55;180.09;180.55;0;0
17/01/1949;179.15;180.48;177.99;180.14;0;0
14/01/1949;180.17;180.2;178.19;178.8;0;0
13/01/1949;180.69;181.06;179.79;180.17;0;0
12/01/1949;180.76;181.66;180.21;180.69;0;0
11/01/1949;180.57;181;179.73;180.76;0;0
10/01/1949;181.41;181.47;179.78;180.57;0;0
07/01/1949;180.47;182.5;180.47;181.31;0;0
06/01/1949;177.16;180.59;177.16;180.22;0;0
05/01/1949;175.5;177.76;175.5;177.08;0;0
04/01/1949;175.03;175.97;174.56;175.49;0;0
03/01/1949;176.99;176.99;174.37;175.03;0;0
31/12/1948;177.92;178.5;176.81;177.3;0;0
30/12/1948;177.58;179.15;177.1;177.92;0;0
29/12/1948;175.98;177.85;175.88;177.58;0;0
28/12/1948;177.37;177.37;175.19;175.98;0;0
27/12/1948;177.42;178.35;176.63;177.4;0;0
24/12/1948;176.49;177.82;176.04;177.42;0;0
23/12/1948;176.39;177.29;175.7;176.49;0;0
22/12/1948;176.35;176.93;175.62;176.39;0;0
21/12/1948;176.84;177.49;175.92;176.35;0;0
20/12/1948;175.69;177.6;175.14;176.84;0;0
17/12/1948;175.83;176.78;175.17;175.92;0;0
16/12/1948;176.2;176.59;175.2;175.83;0;0
15/12/1948;176.59;177.26;175.78;176.2;0;0
14/12/1948;177.34;177.73;175.86;176.59;0;0
13/12/1948;177.49;178.43;176.67;177.34;0;0
10/12/1948;175.75;176.79;175.17;176.41;0;0
09/12/1948;176.29;176.86;175.44;175.75;0;0
08/12/1948;176.67;176.98;175.25;176.29;0;0
07/12/1948;176.26;177.25;175.39;176.67;0;0
06/12/1948;176.22;177.12;175.59;176.26;0;0
03/12/1948;173.61;175.34;173.2;175;0;0
02/12/1948;173.22;174.88;173.15;173.61;0;0
01/12/1948;171.67;174.02;171.67;173.22;0;0
30/11/1948;171.99;172.49;170.35;171.2;0;0
29/11/1948;172.9;173.55;171.72;171.99;0;0
26/11/1948;173.4;174.14;172.38;173.16;0;0
24/11/1948;175.88;175.88;172.96;173.4;0;0
23/11/1948;176.33;176.72;175.17;176.17;0;0
22/11/1948;177.42;177.8;175.75;176.33;0;0
19/11/1948;176.07;177.96;175.99;176.98;0;0
18/11/1948;176.07;176.89;175.52;176.07;0;0
17/11/1948;176.2;176.92;175.14;176.07;0;0
16/11/1948;176.01;177.42;175.44;176.2;0;0
15/11/1948;174.37;176.56;174.37;176.01;0;0
12/11/1948;173.48;175.47;173.37;173.93;0;0
10/11/1948;173.94;174.93;172.13;173.48;0;0
09/11/1948;178.19;178.6;173.54;173.94;0;0
08/11/1948;178.94;179.85;177.46;178.19;0;0
05/11/1948;184.42;184.42;178.11;178.38;0;0
04/11/1948;182.92;185.79;182.92;184.54;0;0
03/11/1948;183.08;183.08;179.65;182.46;0;0
01/11/1948;188.62;190.45;188.39;189.76;0;0
29/10/1948;187.73;188.6;186.99;188.28;0;0
28/10/1948;189.28;189.59;187.29;187.73;0;0
27/10/1948;189.76;190.06;188.11;189.28;0;0
26/10/1948;189.52;190.88;188.97;189.76;0;0
25/10/1948;190.19;190.53;188.54;189.52;0;0
22/10/1948;186.7;190.08;186.7;189.76;0;0
21/10/1948;186.51;187.16;185.49;186.44;0;0
20/10/1948;186.18;187;185.62;186.51;0;0
19/10/1948;185.33;186.58;185.15;186.18;0;0
18/10/1948;184.93;186.22;184.63;185.33;0;0
15/10/1948;184.52;185.26;183.76;184.62;0;0
14/10/1948;183.84;185.46;183.65;184.52;0;0
13/10/1948;182.41;184.25;182.3;183.84;0;0
11/10/1948;182.09;182.76;181.71;182.41;0;0
08/10/1948;182.52;182.99;181.55;182.02;0;0
07/10/1948;181.72;183.1;181.58;182.52;0;0
06/10/1948;181.23;182.34;180.91;181.72;0;0
05/10/1948;181.7;181.89;180.52;181.23;0;0
04/10/1948;180.78;182.19;180.74;181.7;0;0
01/10/1948;178.3;180.08;178.22;179.87;0;0
30/09/1948;179.04;179.71;177.95;178.3;0;0
29/09/1948;177.59;179.53;177.59;179.04;0;0
28/09/1948;175.99;177.91;175.84;177.54;0;0
27/09/1948;178.32;178.32;175.84;175.99;0;0
24/09/1948;178.77;179.71;178.49;179.28;0;0
23/09/1948;179.16;179.22;178.22;178.77;0;0
22/09/1948;178.61;179.7;178.11;179.16;0;0
21/09/1948;177.37;178.89;176.94;178.61;0;0
20/09/1948;179.93;179.93;176.96;177.37;0;0
17/09/1948;180.69;180.78;179.6;180.06;0;0
16/09/1948;180.62;181.1;179.84;180.69;0;0
15/09/1948;180.63;181.47;179.85;180.62;0;0
14/09/1948;179.41;181.12;179.41;180.63;0;0
13/09/1948;180.51;180.51;178.87;179.38;0;0
10/09/1948;180.33;181.26;179.04;180.61;0;0
09/09/1948;182.83;182.83;179.74;180.33;0;0
08/09/1948;184.88;184.88;182.63;182.9;0;0
07/09/1948;184.35;185.64;183.68;185.36;0;0
03/09/1948;184.39;184.9;183.49;184.35;0;0
02/09/1948;183.6;184.88;183.16;184.39;0;0
01/09/1948;181.71;183.99;181.44;183.6;0;0
31/08/1948;182.09;182.47;181.18;181.71;0;0
30/08/1948;183.21;183.95;181.89;182.09;0;0
27/08/1948;182.52;183.55;182.38;183.21;0;0
26/08/1948;182.41;182.99;181.93;182.52;0;0
25/08/1948;182.58;183.01;181.89;182.41;0;0
24/08/1948;181.75;182.99;181.67;182.58;0;0
23/08/1948;183.52;183.52;181.45;181.75;0;0
20/08/1948;182.57;183.92;182.5;183.6;0;0
19/08/1948;182.12;182.78;181.45;182.57;0;0
18/08/1948;182.15;183.21;181.76;182.12;0;0
17/08/1948;180.75;182.63;180.75;182.15;0;0
16/08/1948;179.63;180.62;179.46;180.3;0;0
13/08/1948;179.63;180.44;178.99;179.63;0;0
12/08/1948;179.27;180.17;178.51;179.63;0;0
11/08/1948;179.88;179.88;177.4;179.27;0;0
10/08/1948;182.26;182.26;179.91;180.02;0;0
09/08/1948;183.01;183.75;182.02;182.26;0;0
06/08/1948;182.92;183.44;181.89;183.01;0;0
05/08/1948;183.06;184.54;182.45;182.92;0;0
04/08/1948;180.98;183.29;180.82;183.06;0;0
03/08/1948;181.13;181.72;180.24;180.98;0;0
02/08/1948;181.33;182.61;180.61;181.13;0;0
30/07/1948;182.56;182.56;180.04;181.33;0;0
29/07/1948;185.15;185.28;183.19;183.57;0;0
28/07/1948;186.09;187;184.92;185.15;0;0
27/07/1948;184.17;186.37;183.81;186.09;0;0
26/07/1948;185.31;185.83;183.81;184.17;0;0
23/07/1948;185.29;186.36;184.74;185.31;0;0
22/07/1948;184.44;185.9;184.19;185.29;0;0
21/07/1948;183.57;185.96;183.39;184.44;0;0
20/07/1948;181.27;184.41;181.27;183.57;0;0
19/07/1948;184.76;184.76;179.58;181.2;0;0
16/07/1948;187.7;188.34;184.98;185.9;0;0
15/07/1948;190.66;190.69;187.62;187.7;0;0
14/07/1948;190.36;191.13;189.41;190.66;0;0
13/07/1948;191.47;191.65;190.08;190.36;0;0
12/07/1948;191.62;192.38;190.95;191.47;0;0
09/07/1948;190.58;192.09;189.98;191.62;0;0
08/07/1948;190.06;191.16;189.73;190.58;0;0
07/07/1948;190.55;191.04;189.31;190.06;0;0
06/07/1948;190.06;191.37;189.54;190.55;0;0
02/07/1948;189.03;190.45;188.46;190.06;0;0
01/07/1948;189.46;189.85;188.43;189.03;0;0
30/06/1948;188.49;190.03;187.73;189.46;0;0
29/06/1948;187.9;189.19;187.5;188.49;0;0
28/06/1948;189.66;189.66;186.56;187.9;0;0
25/06/1948;190.87;191.06;188.95;190;0;0
24/06/1948;190.73;191.87;190;190.87;0;0
23/06/1948;189.66;191.32;189.42;190.73;0;0
22/06/1948;189.71;190.31;188.41;189.66;0;0
21/06/1948;191.65;192.08;189.52;189.71;0;0
18/06/1948;192.15;192.19;190.56;191.65;0;0
17/06/1948;192.34;192.99;191.12;192.15;0;0
16/06/1948;193.16;193.19;191.06;192.34;0;0
15/06/1948;192.86;193.93;191.62;193.16;0;0
14/06/1948;192.96;194.49;192.14;192.86;0;0
11/06/1948;192.5;193.65;191.48;192.96;0;0
10/06/1948;192.56;193.28;191.06;192.5;0;0
09/06/1948;192.16;193.54;191.86;192.56;0;0
08/06/1948;190.31;192.59;190.31;192.16;0;0
07/06/1948;190.18;190.74;188.87;190.13;0;0
04/06/1948;191.05;191.31;189.56;190.18;0;0
03/06/1948;191.32;192.09;190.4;191.05;0;0
02/06/1948;191.18;192.18;190.3;191.32;0;0
01/06/1948;190.74;192;190.29;191.18;0;0
28/05/1948;190.97;191.48;189.49;190.74;0;0
27/05/1948;191.06;192.31;190.39;190.97;0;0
26/05/1948;189.71;191.57;189.06;191.06;0;0
25/05/1948;189.82;190.77;188.55;189.71;0;0
24/05/1948;190;190.67;188.98;189.82;0;0
21/05/1948;189.26;191.44;189.17;189.78;0;0
20/05/1948;188.28;190;187.52;189.26;0;0
19/05/1948;188.56;189.44;187.46;188.28;0;0
18/05/1948;190.44;191.01;188.16;188.56;0;0
17/05/1948;190.25;191;188.37;190.44;0;0
14/05/1948;185.01;188.93;185.01;188.6;0;0
13/05/1948;183.95;185.4;183.32;184.82;0;0
12/05/1948;183.75;184.39;182.49;183.95;0;0
11/05/1948;182.94;184.25;182.21;183.75;0;0
10/05/1948;182.5;183.46;181.68;182.94;0;0
07/05/1948;181.68;183.2;181.68;182.29;0;0
06/05/1948;180.94;182.14;180.16;181.65;0;0
05/05/1948;181.44;182.05;180.56;180.94;0;0
04/05/1948;181.09;182.43;180.7;181.44;0;0
03/05/1948;180.28;181.71;179.47;181.09;0;0
30/04/1948;180.65;181.64;179.69;180.51;0;0
29/04/1948;181.01;181.47;179.33;180.65;0;0
28/04/1948;180.97;182.01;180.16;181.01;0;0
27/04/1948;181.32;181.87;180.07;180.97;0;0
26/04/1948;183.09;183.09;180.93;181.32;0;0
23/04/1948;182.98;184.48;182.67;183.78;0;0
22/04/1948;181.37;183.4;180.88;182.98;0;0
21/04/1948;180.72;181.79;179.49;181.37;0;0
20/04/1948;181.05;181.87;179.98;180.72;0;0
19/04/1948;180.38;181.42;179.9;181.05;0;0
16/04/1948;180.27;181.69;179.9;180.63;0;0
15/04/1948;179.13;180.94;178.6;180.27;0;0
14/04/1948;179.45;179.91;178.59;179.13;0;0
13/04/1948;179.05;179.89;178.58;179.45;0;0
12/04/1948;179.48;180.19;178.26;179.05;0;0
09/04/1948;178.8;179.91;178.4;179.16;0;0
08/04/1948;178.33;179.38;177.91;178.8;0;0
07/04/1948;178.77;179.14;177.7;178.33;0;0
06/04/1948;177.92;179.31;177.62;178.77;0;0
05/04/1948;177.45;178.27;177.06;177.92;0;0
02/04/1948;177.61;178.1;175.96;177.32;0;0
01/04/1948;177.2;178.14;176.08;177.61;0;0
31/03/1948;175.63;177.61;175.63;177.2;0;0
30/03/1948;173.65;175.38;173.3;175.23;0;0
29/03/1948;173.95;174.33;172.55;173.65;0;0
25/03/1948;173.62;174.63;173.08;174.05;0;0
24/03/1948;173.5;174.45;172.84;173.62;0;0
23/03/1948;173.66;174.26;172.71;173.5;0;0
22/03/1948;173.12;175.23;173.05;173.66;0;0
19/03/1948;166.92;169.75;166.5;169.67;0;0
18/03/1948;166.24;168.02;166.07;166.92;0;0
17/03/1948;165.39;166.6;165.03;166.24;0;0
16/03/1948;167.21;167.21;165.03;165.39;0;0
15/03/1948;167.62;168.16;167.09;167.62;0;0
12/03/1948;167.21;167.54;166.51;166.99;0;0
11/03/1948;167.48;168.27;166.67;167.21;0;0
10/03/1948;166.76;167.74;166.04;167.48;0;0
09/03/1948;167.54;167.54;166.04;166.76;0;0
08/03/1948;168.94;169.13;167.46;167.71;0;0
05/03/1948;168.13;168.64;167.2;168.35;0;0
04/03/1948;168.61;168.92;167.69;168.13;0;0
03/03/1948;168.75;169.28;168.04;168.61;0;0
02/03/1948;168.14;169.18;167.78;168.75;0;0
01/03/1948;167.46;168.62;167.46;168.14;0;0
27/02/1948;167.56;167.56;165.92;166.8;0;0
26/02/1948;168.39;168.71;167.17;167.56;0;0
25/02/1948;167.8;169.01;167.72;168.39;0;0
24/02/1948;167.6;168.24;166.81;167.8;0;0
20/02/1948;167.86;167.96;166.38;167.44;0;0
19/02/1948;168.04;168.98;167.34;167.86;0;0
18/02/1948;167.89;168.36;167.23;168.04;0;0
17/02/1948;168.3;169.23;167.47;167.89;0;0
16/02/1948;166.86;168.96;166.86;168.3;0;0
13/02/1948;165.69;167.23;164.99;166.33;0;0
11/02/1948;165.65;166.41;164.07;165.69;0;0
10/02/1948;168.92;168.92;165.26;165.65;0;0
09/02/1948;169.79;170.83;169.33;169.82;0;0
06/02/1948;169.18;169.67;167.95;168.81;0;0
05/02/1948;170.43;170.43;168.13;169.18;0;0
04/02/1948;173.39;173.39;170.41;170.95;0;0
03/02/1948;174.92;175.03;173.54;173.95;0;0
02/02/1948;175.05;176.05;174.57;174.92;0;0
30/01/1948;174.47;175.58;173.61;174.76;0;0
29/01/1948;173.39;175.06;173.39;174.47;0;0
28/01/1948;171.68;173.49;171.68;172.97;0;0
27/01/1948;171.18;172.66;170.83;171.42;0;0
26/01/1948;171.67;172.41;170.7;171.18;0;0
23/01/1948;172.15;173.04;171.36;171.97;0;0
22/01/1948;173.33;173.33;171.37;172.15;0;0
21/01/1948;175.27;176.1;173.32;173.53;0;0
20/01/1948;175.95;176.13;174.62;175.27;0;0
19/01/1948;177.24;177.34;175.21;175.95;0;0
16/01/1948;177.03;177.71;176.28;177.15;0;0
15/01/1948;177.49;178.06;176.54;177.03;0;0
14/01/1948;177.49;178.16;176.5;177.37;0;0
13/01/1948;179.29;179.29;177.25;177.49;0;0
12/01/1948;180.2;180.62;178.7;179.33;0;0
09/01/1948;180.6;181.4;179.74;180.09;0;0
08/01/1948;179.83;181.04;179.35;180.6;0;0
07/01/1948;179.12;180.4;178.48;179.83;0;0
06/01/1948;179.53;179.88;177.78;179.12;0;0
05/01/1948;181.04;181.69;179.19;179.53;0;0
02/01/1948;181.16;181.53;180.01;181.04;0;0
31/12/1947;180.56;181.82;180.29;181.16;0;0
30/12/1947;178.58;180.93;178.43;180.56;0;0
29/12/1947;179.23;179.81;177.93;178.58;0;0
26/12/1947;180.71;180.71;178.9;179.28;0;0
24/12/1947;180.71;181.49;179.72;180.84;0;0
23/12/1947;180.21;181.25;179.61;180.71;0;0
22/12/1947;181.06;181.78;179.98;180.21;0;0
19/12/1947;179.44;180.64;178.62;180.09;0;0
18/12/1947;179.81;180.53;179.03;179.44;0;0
17/12/1947;179.44;180.23;178.69;179.81;0;0
16/12/1947;179.69;180.25;178.91;179.44;0;0
15/12/1947;179.34;180.56;178.74;179.69;0;0
12/12/1947;177.37;178.92;176.82;178.37;0;0
11/12/1947;177.58;177.98;176.44;177.37;0;0
10/12/1947;177.47;178.22;176.89;177.58;0;0
09/12/1947;176.71;177.98;176;177.47;0;0
08/12/1947;175.74;177.35;175.19;176.71;0;0
05/12/1947;178.57;178.57;175.46;176.1;0;0
04/12/1947;179.63;179.83;178.16;178.79;0;0
03/12/1947;180.57;180.57;179.18;179.63;0;0
02/12/1947;180.61;181.77;180.2;180.76;0;0
01/12/1947;179.4;181.09;179.09;180.61;0;0
28/11/1947;180.94;181.15;179.3;179.51;0;0
26/11/1947;181.35;182.39;180.67;180.94;0;0
25/11/1947;181.98;182.43;180.92;181.35;0;0
24/11/1947;182.33;183.06;181.23;181.98;0;0
21/11/1947;183.17;183.97;182.23;182.61;0;0
20/11/1947;182.71;183.68;181.15;183.17;0;0
19/11/1947;181.71;182.98;181.69;182.71;0;0
18/11/1947;180.4;181.99;180.12;181.71;0;0
17/11/1947;180.26;180.95;179.57;180.4;0;0
14/11/1947;180;181;179.67;180.05;0;0
13/11/1947;180.96;180.96;179.6;180;0;0
12/11/1947;182.21;182.56;180.56;181.04;0;0
10/11/1947;181.49;182.7;181.17;182.21;0;0
07/11/1947;182;182.45;181.12;181.54;0;0
06/11/1947;181.89;182.33;180.61;182;0;0
05/11/1947;182.65;183.57;181.61;181.89;0;0
03/11/1947;182.48;183.51;181.85;182.65;0;0
31/10/1947;181.32;182.4;180.43;181.81;0;0
30/10/1947;183.04;183.04;179.93;181.32;0;0
29/10/1947;183.21;184.7;182.47;183.06;0;0
28/10/1947;183.27;184.24;182.72;183.21;0;0
27/10/1947;182.73;183.7;181.76;183.27;0;0
24/10/1947;184.47;184.47;181.55;182.53;0;0
23/10/1947;184.36;185.3;183.71;184.5;0;0
22/10/1947;185.09;185.89;184;184.36;0;0
21/10/1947;185.29;186.01;184.05;185.09;0;0
20/10/1947;184.27;186.24;184.27;185.29;0;0
17/10/1947;183.54;184.39;182.4;183.52;0;0
16/10/1947;183.28;184.56;182.71;183.54;0;0
15/10/1947;182.73;184.27;182.25;183.28;0;0
14/10/1947;180.49;183.14;180.47;182.73;0;0
10/10/1947;180.11;181.34;179.63;180.44;0;0
09/10/1947;178.78;180.37;178.56;180.11;0;0
08/10/1947;180.01;180.56;178.26;178.78;0;0
07/10/1947;180.08;180.49;179.33;180.01;0;0
06/10/1947;179.44;180.61;179.03;180.08;0;0
03/10/1947;178.47;180.31;178.26;179.53;0;0
02/10/1947;178.1;178.96;177.5;178.47;0;0
01/10/1947;177.49;178.87;176.89;178.1;0;0
30/09/1947;175.85;177.7;175.36;177.49;0;0
29/09/1947;174.86;176.44;174.74;175.85;0;0
26/09/1947;175.29;175.57;174.42;174.86;0;0
25/09/1947;176.39;176.84;174.92;175.29;0;0
24/09/1947;176.04;176.79;175.27;176.39;0;0
23/09/1947;178.02;178.25;175.54;176.04;0;0
22/09/1947;178.12;178.76;177.36;178.02;0;0
19/09/1947;178.31;178.61;177.03;178.12;0;0
18/09/1947;178.73;179.27;177.68;178.31;0;0
17/09/1947;176.86;179.37;176.86;178.73;0;0
16/09/1947;175.3;177.01;174.73;176.7;0;0
15/09/1947;175.92;175.99;174.82;175.3;0;0
12/09/1947;176.16;176.67;174.98;175.92;0;0
11/09/1947;176.24;177.11;175.31;176.16;0;0
10/09/1947;175.32;176.61;174.7;176.24;0;0
09/09/1947;175.14;176.07;174.02;175.32;0;0
08/09/1947;176.97;176.97;174.79;175.14;0;0
05/09/1947;177.27;177.51;175.69;177.13;0;0
04/09/1947;178.84;178.84;176.57;177.27;0;0
03/09/1947;179.81;180.08;178.55;179.09;0;0
02/09/1947;178.85;180.56;178.75;179.81;0;0
29/08/1947;177.7;179.15;177.63;178.85;0;0
28/08/1947;177.88;178.64;177.22;177.7;0;0
27/08/1947;177.73;178.24;177.14;177.88;0;0
26/08/1947;177.57;178.05;176.54;177.73;0;0
25/08/1947;179.74;179.78;177.33;177.57;0;0
22/08/1947;179.42;180.29;179.34;179.74;0;0
21/08/1947;179.01;179.77;178.5;179.42;0;0
20/08/1947;179.75;180.1;178.76;179.01;0;0
19/08/1947;180.44;180.64;179.23;179.75;0;0
18/08/1947;181.04;181.43;179.98;180.44;0;0
15/08/1947;179.87;181.58;179.44;181.04;0;0
14/08/1947;179.8;180.43;178.64;179.87;0;0
13/08/1947;179.94;180.71;179.17;179.8;0;0
12/08/1947;179.14;180.76;179.14;179.94;0;0
11/08/1947;180.13;180.16;178.22;178.98;0;0
08/08/1947;181.99;181.99;179.77;180.13;0;0
07/08/1947;182.35;182.57;181.03;182.11;0;0
06/08/1947;183.08;183.48;181.85;182.35;0;0
05/08/1947;182.51;184.05;182.27;183.08;0;0
04/08/1947;183.69;183.69;182.01;182.51;0;0
01/08/1947;183.18;184.38;182.35;183.81;0;0
31/07/1947;181.17;183.56;181.17;183.18;0;0
30/07/1947;182.05;182.33;179.77;180.91;0;0
29/07/1947;184.95;185.28;181.47;182.05;0;0
28/07/1947;186.38;187.51;184.76;184.95;0;0
25/07/1947;186.85;187.66;185.59;186.38;0;0
24/07/1947;185.08;187.36;185.08;186.85;0;0
23/07/1947;183.86;185.59;183.86;184.95;0;0
22/07/1947;183.52;184.41;182.73;183.78;0;0
21/07/1947;184.6;184.86;183.02;183.52;0;0
18/07/1947;183.83;184.87;182.51;184.6;0;0
17/07/1947;185.46;185.92;183.43;183.83;0;0
16/07/1947;185.38;186.23;184.05;185.46;0;0
15/07/1947;185.6;186.24;184.23;185.38;0;0
14/07/1947;184.77;187.15;184.64;185.6;0;0
11/07/1947;183.14;185.52;183.14;184.77;0;0
10/07/1947;181.72;183.24;180.82;182.8;0;0
09/07/1947;182.66;183.29;181.12;181.72;0;0
08/07/1947;182.04;183.74;181.53;182.66;0;0
07/07/1947;181.73;182.61;180.62;182.04;0;0
03/07/1947;179.88;182.07;179.18;181.73;0;0
02/07/1947;180.33;181.17;179.33;179.88;0;0
